label,timestamp,animal_id,temperatura_corporal_prom,hubo_rumia,frec_cardiaca_prom,rmssd,sdnn,hubo_vocalizacion,latitud,longitud,metros_recorridos,velocidad_movimiento_prom
sana,2025-06-03 03:20:00,BOV_004,38.94,1,67.2,30.6,34.2,0,-34.683444,-60.86265,106.7,1.28
sana,2025-06-03 03:25:00,BOV_004,39.23,0,67.7,13.7,18.4,0,-34.683444,-60.862649,68.3,0.82
sana,2025-06-03 03:30:00,BOV_004,40.0,0,72.9,40.9,45.9,0,-34.683444,-60.862649,15.0,0.18
sana,2025-06-03 03:35:00,BOV_004,37.68,0,66.9,21.5,25.9,0,-34.683444,-60.86265,100.0,1.2
sana,2025-06-03 03:40:00,BOV_004,38.95,0,53.9,32.2,37.1,0,-34.683444,-60.86265,9.2,0.11
sana,2025-06-03 03:45:00,BOV_004,38.14,1,66.2,36.0,47.5,0,-34.683444,-60.86265,92.5,1.11
sana,2025-06-03 03:50:00,BOV_004,38.4,0,66.4,37.5,50.3,0,-34.683444,-60.86265,175.8,2.11
sana,2025-06-03 03:55:00,BOV_004,38.62,1,72.4,53.9,75.7,0,-34.683444,-60.86265,153.3,1.84
sana,2025-06-03 04:00:00,BOV_004,38.03,0,65.0,28.2,38.2,0,-34.683443,-60.86265,195.0,2.34
sana,2025-06-03 04:05:00,BOV_004,38.57,0,79.9,45.9,64.7,0,-34.683443,-60.86265,63.3,0.76
sana,2025-06-03 04:10:00,BOV_004,38.05,0,66.2,31.0,40.1,0,-34.683444,-60.862651,112.5,1.35
sana,2025-06-03 04:15:00,BOV_004,38.74,1,52.8,39.1,53.7,0,-34.683444,-60.862651,0.0,0.0
sana,2025-06-03 04:20:00,BOV_004,38.68,1,70.2,37.3,48.8,0,-34.683445,-60.86265,86.7,1.04
sana,2025-06-03 04:25:00,BOV_004,39.0,1,56.0,44.3,60.9,0,-34.683444,-60.86265,202.5,2.43
sana,2025-06-03 04:30:00,BOV_004,38.41,0,66.6,27.1,32.4,0,-34.683445,-60.862651,59.2,0.71
sana,2025-06-03 04:35:00,BOV_004,37.87,1,64.5,23.9,32.7,0,-34.683445,-60.862651,68.3,0.82
sana,2025-06-03 04:40:00,BOV_004,38.54,1,55.0,40.7,49.2,1,-34.683445,-60.862651,0.0,0.0
sana,2025-06-03 04:45:00,BOV_004,38.97,0,77.0,29.7,33.4,0,-34.683445,-60.862651,112.5,1.35
sana,2025-06-03 04:50:00,BOV_004,38.94,1,62.9,40.8,60.6,0,-34.683445,-60.862651,67.5,0.81
sana,2025-06-03 04:55:00,BOV_004,38.94,0,63.1,42.9,63.0,0,-34.683445,-60.862651,170.0,2.04
sana,2025-06-03 05:00:00,BOV_004,39.02,0,68.4,56.1,76.3,0,-34.683445,-60.862651,178.3,2.14
sana,2025-06-03 05:05:00,BOV_004,38.29,1,48.9,16.2,20.6,0,-34.683445,-60.86265,66.7,0.8
sana,2025-06-03 05:10:00,BOV_004,38.6,1,58.6,43.0,55.2,0,-34.683445,-60.86265,32.5,0.39
sana,2025-06-03 05:15:00,BOV_004,38.48,1,73.1,30.3,44.4,0,-34.683445,-60.862651,177.5,2.13
sana,2025-06-03 05:20:00,BOV_004,38.49,1,74.1,18.7,21.7,0,-34.683445,-60.862652,63.3,0.76
sana,2025-06-03 05:25:00,BOV_004,38.76,0,62.1,44.9,56.9,1,-34.683445,-60.862651,50.8,0.61
sana,2025-06-03 05:30:00,BOV_004,37.93,1,66.3,40.3,50.1,0,-34.683444,-60.862652,105.8,1.27
sana,2025-06-03 05:35:00,BOV_004,38.44,0,60.0,34.2,45.6,0,-34.683444,-60.862652,25.0,0.3
sana,2025-06-03 05:40:00,BOV_004,38.18,1,45.9,41.1,47.4,0,-34.683445,-60.862652,56.7,0.68
sana,2025-06-03 05:45:00,BOV_004,39.44,1,59.1,46.8,51.7,0,-34.683445,-60.862652,57.5,0.69
sana,2025-06-03 05:50:00,BOV_004,39.11,1,83.4,47.8,53.1,0,-34.683445,-60.862652,115.8,1.39
sana,2025-06-03 05:55:00,BOV_004,38.26,1,56.5,37.4,49.1,0,-34.683445,-60.862651,173.3,2.08
sana,2025-06-03 06:00:00,BOV_004,38.59,1,71.3,59.5,85.4,0,-34.683444,-60.862651,125.8,1.51
sana,2025-06-03 06:05:00,BOV_004,37.99,1,53.8,42.1,55.6,0,-34.683445,-60.86265,85.8,1.03
sana,2025-06-03 06:10:00,BOV_004,39.1,1,73.6,56.0,69.9,1,-34.683446,-60.86265,85.8,1.03
sana,2025-06-03 06:15:00,BOV_004,38.58,1,53.9,35.3,40.4,1,-34.683445,-60.86265,121.7,1.46
sana,2025-06-03 06:20:00,BOV_004,38.41,1,65.1,45.8,51.5,0,-34.683445,-60.862651,85.8,1.03
sana,2025-06-03 06:25:00,BOV_004,38.54,0,66.9,44.4,49.7,0,-34.683446,-60.862651,125.8,1.51
sana,2025-06-03 06:30:00,BOV_004,39.98,0,67.8,60.8,76.6,1,-34.683446,-60.862651,71.7,0.86
sana,2025-06-03 06:35:00,BOV_004,38.47,1,71.7,54.7,69.9,0,-34.683445,-60.862651,130.0,1.56
sana,2025-06-03 06:40:00,BOV_004,38.83,0,71.4,23.0,27.6,0,-34.683445,-60.862651,44.2,0.53
sana,2025-06-03 06:45:00,BOV_004,38.25,1,64.3,40.6,57.6,0,-34.683445,-60.862652,81.7,0.98
sana,2025-06-03 06:50:00,BOV_004,38.7,1,71.4,39.1,46.1,0,-34.683444,-60.862651,188.3,2.26
sana,2025-06-03 06:55:00,BOV_004,38.36,1,84.1,14.9,20.1,0,-34.683445,-60.862651,85.8,1.03
sana,2025-06-03 07:00:00,BOV_004,38.38,1,64.9,38.0,53.3,0,-34.683444,-60.862653,243.3,2.92
sana,2025-06-03 07:05:00,BOV_004,37.97,1,76.3,35.8,50.3,0,-34.683444,-60.862654,50.0,0.6
sana,2025-06-03 07:10:00,BOV_004,38.64,1,71.7,47.8,60.2,1,-34.683444,-60.862654,50.8,0.61
sana,2025-06-03 07:15:00,BOV_004,38.56,1,52.7,63.1,75.8,0,-34.683444,-60.862654,93.3,1.12
sana,2025-06-03 07:20:00,BOV_004,38.37,0,73.0,42.8,62.4,1,-34.683444,-60.862655,132.5,1.59
sana,2025-06-03 07:25:00,BOV_004,39.22,1,65.9,14.0,19.1,1,-34.683445,-60.862654,109.2,1.31
sana,2025-06-03 07:30:00,BOV_004,38.7,1,69.8,39.4,50.7,0,-34.683444,-60.862654,107.5,1.29
sana,2025-06-03 07:35:00,BOV_004,38.94,1,57.8,35.0,45.8,0,-34.683444,-60.862655,99.2,1.19
sana,2025-06-03 07:40:00,BOV_004,39.51,1,66.2,49.9,74.0,0,-34.683444,-60.862654,232.5,2.79
sana,2025-06-03 07:45:00,BOV_004,38.82,1,76.2,26.8,31.0,0,-34.683443,-60.862653,276.7,3.32
sana,2025-06-03 07:50:00,BOV_004,39.19,0,57.6,36.1,39.8,0,-34.683443,-60.862654,103.3,1.24
sana,2025-06-03 07:55:00,BOV_004,37.61,0,59.7,48.3,59.6,0,-34.683442,-60.862654,113.3,1.36
sana,2025-06-03 08:00:00,BOV_004,38.63,1,47.8,27.8,32.2,0,-34.683441,-60.862654,144.2,1.73
sana,2025-06-03 08:05:00,BOV_004,39.3,1,68.7,40.2,58.2,0,-34.683442,-60.862654,121.7,1.46
sana,2025-06-03 08:10:00,BOV_004,38.75,1,80.0,44.5,61.9,0,-34.683441,-60.862654,123.3,1.48
sana,2025-06-03 08:15:00,BOV_004,38.63,1,58.3,60.0,84.7,0,-34.683442,-60.862654,231.7,2.78
sana,2025-06-03 08:20:00,BOV_004,38.69,1,78.2,56.5,82.6,0,-34.683444,-60.862655,220.0,2.64
sana,2025-06-03 08:25:00,BOV_004,38.87,1,66.0,45.0,66.8,0,-34.683444,-60.862656,75.8,0.91
sana,2025-06-03 08:30:00,BOV_004,39.42,1,49.6,57.2,83.9,0,-34.683444,-60.862655,270.8,3.25
sana,2025-06-03 08:35:00,BOV_004,39.67,0,69.9,27.7,31.3,0,-34.683444,-60.862654,208.3,2.5
sana,2025-06-03 08:40:00,BOV_004,37.85,1,78.6,47.8,68.3,0,-34.683444,-60.862655,182.5,2.19
sana,2025-06-03 08:45:00,BOV_004,38.97,1,55.7,16.9,19.2,0,-34.683444,-60.862655,115.8,1.39
sana,2025-06-03 08:50:00,BOV_004,39.23,1,71.3,38.4,51.6,0,-34.683444,-60.862654,114.2,1.37
sana,2025-06-03 08:55:00,BOV_004,38.52,1,69.0,49.4,73.6,0,-34.683444,-60.862654,95.8,1.15
sana,2025-06-03 09:00:00,BOV_004,39.15,1,70.4,49.2,61.0,0,-34.683444,-60.862654,0.0,0.0
sana,2025-06-03 09:05:00,BOV_004,38.98,0,81.9,49.8,64.2,0,-34.683444,-60.862655,110.8,1.33
sana,2025-06-03 09:10:00,BOV_004,38.1,1,58.4,58.6,85.3,0,-34.683445,-60.862655,92.5,1.11
sana,2025-06-03 09:15:00,BOV_004,37.33,1,67.9,46.0,63.2,0,-34.683445,-60.862655,131.7,1.58
sana,2025-06-03 09:20:00,BOV_004,38.63,0,58.3,49.4,73.2,0,-34.683445,-60.862655,45.0,0.54
sana,2025-06-03 09:25:00,BOV_004,38.3,1,58.4,39.6,50.2,0,-34.683445,-60.862655,109.2,1.31
sana,2025-06-03 09:30:00,BOV_004,38.52,1,53.4,44.5,65.8,1,-34.683445,-60.862655,72.5,0.87
sana,2025-06-03 09:35:00,BOV_004,39.2,1,66.4,48.1,55.9,0,-34.683445,-60.862655,48.3,0.58
sana,2025-06-03 09:40:00,BOV_004,38.38,1,60.1,41.4,57.7,0,-34.683445,-60.862656,56.7,0.68
sana,2025-06-03 09:45:00,BOV_004,38.63,0,68.8,34.2,38.2,0,-34.683444,-60.862656,78.3,0.94
sana,2025-06-03 09:50:00,BOV_004,38.9,0,67.6,52.4,63.2,0,-34.683445,-60.862655,88.3,1.06
sana,2025-06-03 09:55:00,BOV_004,38.7,1,58.6,20.6,23.7,0,-34.683445,-60.862655,17.5,0.21
sana,2025-06-03 10:00:00,BOV_004,38.14,0,58.0,58.3,80.3,0,-34.683445,-60.862656,184.2,2.21
sana,2025-06-03 10:05:00,BOV_004,38.57,0,63.4,44.1,54.7,0,-34.683445,-60.862656,0.0,0.0
sana,2025-06-03 10:10:00,BOV_004,38.87,1,68.4,55.7,70.1,0,-34.683444,-60.862656,98.3,1.18
sana,2025-06-03 10:15:00,BOV_004,39.33,0,68.0,23.4,32.2,0,-34.683444,-60.862656,90.8,1.09
sana,2025-06-03 10:20:00,BOV_004,39.36,0,67.0,29.2,41.0,0,-34.683444,-60.862656,70.8,0.85
sana,2025-06-03 10:25:00,BOV_004,39.31,0,58.9,31.4,43.6,0,-34.683444,-60.862656,180.8,2.17
sana,2025-06-03 10:30:00,BOV_004,39.82,0,65.1,44.9,60.3,0,-34.683445,-60.862657,141.7,1.7
sana,2025-06-03 10:35:00,BOV_004,38.64,0,69.1,38.9,44.0,0,-34.683445,-60.862656,38.3,0.46
sana,2025-06-03 10:40:00,BOV_004,38.49,0,52.2,51.2,66.8,0,-34.683445,-60.862657,149.2,1.79
sana,2025-06-03 10:45:00,BOV_004,38.06,0,65.7,30.3,33.9,0,-34.683445,-60.862656,117.5,1.41
sana,2025-06-03 10:50:00,BOV_004,39.18,1,60.3,37.5,49.3,0,-34.683445,-60.862656,50.0,0.6
sana,2025-06-03 10:55:00,BOV_004,38.92,1,82.9,56.6,62.8,0,-34.683446,-60.862656,161.7,1.94
sana,2025-06-03 11:00:00,BOV_004,38.39,0,66.0,31.1,40.7,0,-34.683446,-60.862657,180.0,2.16
sana,2025-06-03 11:05:00,BOV_004,38.04,0,56.8,41.0,57.4,0,-34.683446,-60.862657,77.5,0.93
sana,2025-06-03 11:10:00,BOV_004,38.2,1,60.2,49.5,63.9,0,-34.683446,-60.862656,85.8,1.03
sana,2025-06-03 11:15:00,BOV_004,37.8,1,67.9,56.8,62.8,0,-34.683447,-60.862656,69.2,0.83
sana,2025-06-03 11:20:00,BOV_004,39.42,1,70.1,35.1,50.1,0,-34.683447,-60.862657,71.7,0.86
sana,2025-06-03 11:25:00,BOV_004,38.8,0,58.7,58.6,82.3,0,-34.683447,-60.862657,106.7,1.28
sana,2025-06-03 11:30:00,BOV_004,38.68,0,70.3,38.8,54.6,0,-34.683449,-60.862657,160.0,1.92
sana,2025-06-03 11:35:00,BOV_004,38.99,1,68.9,33.0,45.3,0,-34.683449,-60.862657,70.8,0.85
sana,2025-06-03 11:40:00,BOV_004,39.36,1,73.6,65.1,77.5,0,-34.683449,-60.862657,127.5,1.53
sana,2025-06-03 11:45:00,BOV_004,38.34,1,58.1,56.9,68.5,0,-34.683449,-60.862657,100.8,1.21
sana,2025-06-03 11:50:00,BOV_004,38.54,0,54.9,55.3,71.2,0,-34.683449,-60.862657,83.3,1.0
sana,2025-06-03 11:55:00,BOV_004,38.06,1,52.2,32.0,45.5,0,-34.683449,-60.862657,0.0,0.0
sana,2025-06-03 12:00:00,BOV_004,39.54,0,64.3,31.7,44.2,1,-34.68345,-60.862657,86.7,1.04
sana,2025-06-03 12:05:00,BOV_004,38.96,1,65.8,31.6,45.2,0,-34.683449,-60.862654,218.3,2.62
sana,2025-06-03 12:10:00,BOV_004,38.92,0,60.1,27.5,36.1,0,-34.68345,-60.862653,222.5,2.67
sana,2025-06-03 12:15:00,BOV_004,38.91,0,70.7,33.4,45.3,0,-34.683451,-60.862654,209.2,2.51
sana,2025-06-03 12:20:00,BOV_004,39.25,0,76.4,37.4,51.9,1,-34.683451,-60.862655,203.3,2.44
sana,2025-06-03 12:25:00,BOV_004,39.32,1,59.3,12.1,15.4,0,-34.683451,-60.862655,0.0,0.0
sana,2025-06-03 12:30:00,BOV_004,38.05,1,56.4,36.3,44.5,0,-34.683451,-60.862655,184.2,2.21
sana,2025-06-03 12:35:00,BOV_004,39.08,0,70.4,45.8,64.7,0,-34.683451,-60.862654,90.0,1.08
sana,2025-06-03 12:40:00,BOV_004,38.63,0,66.5,28.2,37.1,0,-34.683451,-60.862654,0.0,0.0
sana,2025-06-03 12:45:00,BOV_004,38.57,0,72.8,52.5,65.8,1,-34.68345,-60.862654,138.3,1.66
sana,2025-06-03 12:50:00,BOV_004,39.28,1,74.6,27.5,33.9,0,-34.68345,-60.862654,233.3,2.8
sana,2025-06-03 12:55:00,BOV_004,38.77,0,51.9,27.4,34.7,0,-34.683451,-60.862654,167.5,2.01
sana,2025-06-03 13:00:00,BOV_004,38.57,1,54.1,43.8,54.8,0,-34.68345,-60.862653,105.0,1.26
sana,2025-06-03 13:05:00,BOV_004,38.88,1,52.7,54.0,60.5,0,-34.68345,-60.862653,89.2,1.07
sana,2025-06-03 13:10:00,BOV_004,37.73,1,74.4,34.4,42.5,0,-34.68345,-60.862653,26.7,0.32
sana,2025-06-03 13:15:00,BOV_004,39.99,0,67.4,60.0,86.8,0,-34.68345,-60.862652,85.8,1.03
sana,2025-06-03 13:20:00,BOV_004,38.09,0,58.3,58.3,73.6,1,-34.683449,-60.862653,73.3,0.88
sana,2025-06-03 13:25:00,BOV_004,38.28,1,54.1,30.0,41.1,0,-34.683449,-60.862653,0.0,0.0
sana,2025-06-03 13:30:00,BOV_004,38.53,0,65.2,32.5,48.2,0,-34.683449,-60.862653,28.3,0.34
sana,2025-06-03 13:35:00,BOV_004,38.2,1,67.4,21.0,25.5,0,-34.683449,-60.862652,102.5,1.23
sana,2025-06-03 13:40:00,BOV_004,38.58,1,75.8,41.9,54.0,0,-34.683451,-60.862652,163.3,1.96
sana,2025-06-03 13:45:00,BOV_004,38.55,0,74.4,49.2,72.7,0,-34.68345,-60.862652,42.5,0.51
sana,2025-06-03 13:50:00,BOV_004,38.87,1,70.2,37.4,41.2,0,-34.68345,-60.862652,15.8,0.19
sana,2025-06-03 13:55:00,BOV_004,39.16,1,66.8,31.9,45.4,0,-34.68345,-60.862652,174.2,2.09
sana,2025-06-03 14:00:00,BOV_004,37.53,1,62.2,28.2,32.2,0,-34.68345,-60.862652,95.0,1.14
sana,2025-06-03 14:05:00,BOV_004,39.72,1,77.4,28.8,37.3,0,-34.683451,-60.862652,40.8,0.49
sana,2025-06-03 14:10:00,BOV_004,38.72,0,69.6,48.6,62.7,0,-34.683451,-60.862653,120.0,1.44
sana,2025-06-03 14:15:00,BOV_004,38.89,1,73.9,39.7,55.2,0,-34.683451,-60.862653,0.0,0.0
sana,2025-06-03 14:20:00,BOV_004,38.29,0,66.1,28.1,32.0,0,-34.68345,-60.862653,120.8,1.45
sana,2025-06-03 14:25:00,BOV_004,39.46,1,76.6,40.3,52.9,0,-34.68345,-60.862653,54.2,0.65
sana,2025-06-03 14:30:00,BOV_004,38.98,0,59.8,57.1,77.3,0,-34.68345,-60.862653,0.0,0.0
sana,2025-06-03 14:35:00,BOV_004,38.8,1,63.1,34.8,50.4,1,-34.68345,-60.862653,12.5,0.15
sana,2025-06-03 14:40:00,BOV_004,38.59,0,68.1,40.9,55.8,0,-34.683451,-60.862653,108.3,1.3
sana,2025-06-03 14:45:00,BOV_004,38.97,1,59.0,35.6,43.2,0,-34.683451,-60.862653,40.0,0.48
sana,2025-06-03 14:50:00,BOV_004,39.25,0,74.4,31.6,40.8,0,-34.683451,-60.862654,142.5,1.71
sana,2025-06-03 14:55:00,BOV_004,39.26,1,82.4,56.0,72.8,0,-34.683449,-60.862653,198.3,2.38
sana,2025-06-03 15:00:00,BOV_004,38.53,0,66.9,35.0,43.9,0,-34.683449,-60.862653,182.5,2.19
sana,2025-06-03 15:05:00,BOV_004,37.86,0,69.5,51.9,61.2,0,-34.683448,-60.862653,85.0,1.02
sana,2025-06-03 15:10:00,BOV_004,39.19,1,65.6,52.6,61.4,0,-34.683449,-60.862651,167.5,2.01
sana,2025-06-03 15:15:00,BOV_004,38.69,1,46.4,37.9,43.8,0,-34.683449,-60.862652,100.0,1.2
sana,2025-06-03 15:20:00,BOV_004,37.81,0,60.2,37.1,41.9,0,-34.68345,-60.862653,200.8,2.41
sana,2025-06-03 15:25:00,BOV_004,39.11,1,57.7,44.4,52.4,0,-34.68345,-60.862652,20.0,0.24
sana,2025-06-03 15:30:00,BOV_004,38.95,0,60.2,36.6,44.7,0,-34.683451,-60.862653,141.7,1.7
sana,2025-06-03 15:35:00,BOV_004,39.28,1,59.8,30.6,41.8,0,-34.683451,-60.862653,130.8,1.57
sana,2025-06-03 15:40:00,BOV_004,40.07,0,73.4,35.2,46.7,0,-34.68345,-60.862653,101.7,1.22
sana,2025-06-03 15:45:00,BOV_004,39.25,1,74.1,45.0,56.6,1,-34.68345,-60.862653,5.0,0.06
sana,2025-06-03 15:50:00,BOV_004,38.82,1,65.2,27.0,37.7,0,-34.68345,-60.862653,119.2,1.43
sana,2025-06-03 15:55:00,BOV_004,38.77,0,62.4,46.6,56.6,0,-34.68345,-60.862654,203.3,2.44
sana,2025-06-03 16:00:00,BOV_004,38.8,1,66.1,46.7,59.8,0,-34.683449,-60.862654,139.2,1.67
sana,2025-06-03 16:05:00,BOV_004,38.44,1,63.0,24.3,30.7,0,-34.683449,-60.862654,49.2,0.59
sana,2025-06-03 16:10:00,BOV_004,38.54,1,57.4,24.8,32.2,0,-34.683449,-60.862654,201.7,2.42
sana,2025-06-03 16:15:00,BOV_004,38.76,0,67.8,22.6,31.7,0,-34.683449,-60.862653,141.7,1.7
sana,2025-06-03 16:20:00,BOV_004,38.33,0,62.6,49.6,56.1,0,-34.68345,-60.862653,231.7,2.78
sana,2025-06-03 16:25:00,BOV_004,37.58,1,85.7,41.7,55.5,0,-34.683453,-60.862653,214.2,2.57
sana,2025-06-03 16:30:00,BOV_004,38.05,0,70.7,24.3,35.6,0,-34.683453,-60.862654,121.7,1.46
sana,2025-06-03 16:35:00,BOV_004,37.86,1,74.9,27.2,33.3,0,-34.683453,-60.862654,237.5,2.85
sana,2025-06-03 16:40:00,BOV_004,39.33,1,71.0,28.7,39.9,0,-34.683453,-60.862654,32.5,0.39
sana,2025-06-03 16:45:00,BOV_004,38.17,1,60.8,49.0,65.6,0,-34.683452,-60.862654,209.2,2.51
sana,2025-06-03 16:50:00,BOV_004,38.57,1,57.0,37.0,46.1,1,-34.683452,-60.862655,160.8,1.93
sana,2025-06-03 16:55:00,BOV_004,37.6,0,60.4,32.9,36.5,0,-34.683452,-60.862655,119.2,1.43
sana,2025-06-03 17:00:00,BOV_004,38.62,1,50.6,35.1,43.1,0,-34.683452,-60.862653,320.8,3.85
sana,2025-06-03 17:05:00,BOV_004,39.46,0,71.1,18.0,25.7,0,-34.683451,-60.862653,85.8,1.03
sana,2025-06-03 17:10:00,BOV_004,39.05,1,66.0,29.0,33.3,0,-34.68345,-60.862654,150.0,1.8
sana,2025-06-03 17:15:00,BOV_004,38.49,1,74.4,24.0,31.9,0,-34.683449,-60.862654,285.0,3.42
sana,2025-06-03 17:20:00,BOV_004,39.43,1,73.4,37.0,51.1,0,-34.68345,-60.862654,123.3,1.48
sana,2025-06-03 17:25:00,BOV_004,38.32,1,62.4,51.4,68.4,0,-34.683449,-60.862653,248.3,2.98
sana,2025-06-03 17:30:00,BOV_004,39.75,0,58.9,46.2,57.6,0,-34.683449,-60.862654,175.8,2.11
sana,2025-06-03 17:35:00,BOV_004,38.9,1,62.2,43.5,49.9,0,-34.683447,-60.862654,137.5,1.65
sana,2025-06-03 17:40:00,BOV_004,39.0,1,57.7,19.6,28.2,0,-34.683447,-60.862654,140.0,1.68
sana,2025-06-03 17:45:00,BOV_004,38.95,0,67.1,16.1,20.2,0,-34.683448,-60.862654,167.5,2.01
sana,2025-06-03 17:50:00,BOV_004,38.82,1,63.1,40.4,50.6,0,-34.683449,-60.862653,174.2,2.09
sana,2025-06-03 17:55:00,BOV_004,38.92,1,72.3,39.2,57.9,0,-34.683449,-60.862653,0.0,0.0
sana,2025-06-03 18:00:00,BOV_004,38.92,1,80.2,39.7,57.1,0,-34.683449,-60.862653,139.2,1.67
sana,2025-06-03 18:05:00,BOV_004,38.78,0,74.8,36.9,46.2,0,-34.683448,-60.862654,183.3,2.2
sana,2025-06-03 18:10:00,BOV_004,38.61,0,66.7,44.9,59.1,0,-34.683449,-60.862655,165.0,1.98
sana,2025-06-03 18:15:00,BOV_004,38.9,1,76.0,45.8,54.7,0,-34.683449,-60.862655,41.7,0.5
sana,2025-06-03 18:20:00,BOV_004,37.76,0,63.1,41.6,51.8,0,-34.683448,-60.862655,76.7,0.92
sana,2025-06-03 18:25:00,BOV_004,38.15,1,46.1,36.8,49.2,0,-34.683449,-60.862655,248.3,2.98
sana,2025-06-03 18:30:00,BOV_004,38.4,1,50.6,41.3,57.1,0,-34.68345,-60.862655,154.2,1.85
sana,2025-06-03 18:35:00,BOV_004,38.53,1,70.8,44.1,51.9,0,-34.683449,-60.862655,86.7,1.04
sana,2025-06-03 18:40:00,BOV_004,38.62,1,69.6,37.4,41.9,0,-34.683449,-60.862656,125.0,1.5
sana,2025-06-03 18:45:00,BOV_004,38.57,0,62.2,18.9,25.2,0,-34.683449,-60.862657,88.3,1.06
sana,2025-06-03 18:50:00,BOV_004,39.21,1,62.1,43.4,63.6,0,-34.683449,-60.862657,56.7,0.68
sana,2025-06-03 18:55:00,BOV_004,38.86,0,63.5,51.2,74.6,0,-34.683449,-60.862657,0.8,0.01
sana,2025-06-03 19:00:00,BOV_004,38.19,1,61.5,43.9,50.3,0,-34.683448,-60.862656,142.5,1.71
sana,2025-06-03 19:05:00,BOV_004,38.6,0,77.9,35.7,53.1,1,-34.683448,-60.862656,67.5,0.81
sana,2025-06-03 19:10:00,BOV_004,37.71,1,67.7,66.3,90.3,0,-34.683449,-60.862656,145.8,1.75
sana,2025-06-03 19:15:00,BOV_004,38.62,0,68.8,50.3,61.1,0,-34.683448,-60.862657,94.2,1.13
sana,2025-06-03 19:20:00,BOV_004,38.09,1,63.6,29.0,38.5,0,-34.683449,-60.862657,69.2,0.83
sana,2025-06-03 19:25:00,BOV_004,38.42,0,48.7,48.5,58.3,0,-34.683449,-60.862657,0.0,0.0
sana,2025-06-03 19:30:00,BOV_004,38.78,0,49.9,38.7,51.5,0,-34.683448,-60.862657,184.2,2.21
sana,2025-06-03 19:35:00,BOV_004,38.08,1,57.8,39.5,45.0,0,-34.683448,-60.862657,20.8,0.25
sana,2025-06-03 19:40:00,BOV_004,38.98,0,64.6,20.8,23.1,0,-34.683448,-60.862655,140.0,1.68
sana,2025-06-03 19:45:00,BOV_004,38.5,1,50.6,39.8,58.0,0,-34.683449,-60.862655,75.8,0.91
sana,2025-06-03 19:50:00,BOV_004,37.67,1,54.3,48.7,67.9,0,-34.683449,-60.862655,30.0,0.36
sana,2025-06-03 19:55:00,BOV_004,39.4,0,64.2,29.8,35.8,0,-34.683449,-60.862654,222.5,2.67
sana,2025-06-03 20:00:00,BOV_004,37.82,0,60.3,37.0,44.2,0,-34.683449,-60.862654,147.5,1.77
sana,2025-06-03 20:05:00,BOV_004,39.31,1,59.2,26.4,30.3,0,-34.683449,-60.862654,13.3,0.16
sana,2025-06-03 20:10:00,BOV_004,39.01,0,64.3,58.1,72.8,0,-34.683449,-60.862654,10.0,0.12
sana,2025-06-03 20:15:00,BOV_004,39.16,1,74.6,50.7,58.1,1,-34.683449,-60.862654,3.3,0.04
sana,2025-06-03 20:20:00,BOV_004,38.37,1,79.4,53.1,68.8,0,-34.683449,-60.862655,104.2,1.25
sana,2025-06-03 20:25:00,BOV_004,37.83,1,57.9,57.9,67.2,0,-34.683449,-60.862654,78.3,0.94
sana,2025-06-03 20:30:00,BOV_004,39.04,0,61.5,29.3,33.8,0,-34.683448,-60.862655,217.5,2.61
sana,2025-06-03 20:35:00,BOV_004,38.11,1,52.8,49.8,59.8,0,-34.683448,-60.862655,100.8,1.21
sana,2025-06-03 20:40:00,BOV_004,37.92,1,59.3,47.4,68.2,0,-34.683449,-60.862656,151.7,1.82
sana,2025-06-03 20:45:00,BOV_004,37.77,0,74.7,38.7,55.3,1,-34.683449,-60.862656,45.0,0.54
sana,2025-06-03 20:50:00,BOV_004,39.03,0,85.5,59.4,87.3,0,-34.683449,-60.862656,20.0,0.24
sana,2025-06-03 20:55:00,BOV_004,38.24,1,60.3,32.1,41.2,0,-34.683449,-60.862656,23.3,0.28
sana,2025-06-03 21:00:00,BOV_004,37.84,0,48.8,31.5,34.8,0,-34.683449,-60.862656,3.3,0.04
sana,2025-06-03 21:05:00,BOV_004,38.93,1,61.1,31.0,44.6,0,-34.683449,-60.862656,0.0,0.0
sana,2025-06-03 21:10:00,BOV_004,37.24,1,73.6,43.6,59.6,1,-34.683449,-60.862655,150.8,1.81
sana,2025-06-03 21:15:00,BOV_004,38.3,1,56.1,56.6,65.0,0,-34.683448,-60.862655,91.7,1.1
sana,2025-06-03 21:20:00,BOV_004,38.97,1,64.8,41.5,60.3,0,-34.683448,-60.862655,134.2,1.61
sana,2025-06-03 21:25:00,BOV_004,39.32,1,63.2,47.1,59.4,1,-34.683447,-60.862655,99.2,1.19
sana,2025-06-03 21:30:00,BOV_004,37.45,0,69.6,33.4,37.5,0,-34.683447,-60.862654,246.7,2.96
sana,2025-06-03 21:35:00,BOV_004,39.17,0,74.5,20.4,24.4,0,-34.683448,-60.862655,156.7,1.88
sana,2025-06-03 21:40:00,BOV_004,37.99,0,70.7,33.1,48.6,1,-34.683448,-60.862655,67.5,0.81
sana,2025-06-03 21:45:00,BOV_004,38.8,0,64.9,46.1,64.3,0,-34.683448,-60.862655,60.0,0.72
sana,2025-06-03 21:50:00,BOV_004,38.64,0,65.8,26.8,38.9,0,-34.683448,-60.862655,0.0,0.0
sana,2025-06-03 21:55:00,BOV_004,38.97,1,62.6,23.7,30.9,0,-34.683448,-60.862655,20.0,0.24
